sequence_id,step,temperature,humidity,flame_signal,label,scenario,source
10003,1078,24.7,59.7,0,1,clothing_2,sensor_log
10003,1079,24.7,59.7,0,1,clothing_2,sensor_log
10003,1080,24.7,59.7,0,1,clothing_2,sensor_log
10003,1081,24.7,59.8,0,1,clothing_2,sensor_log
10003,1082,24.7,59.8,0,1,clothing_2,sensor_log
10003,1083,24.7,59.8,0,1,clothing_2,sensor_log
10003,1084,24.7,59.8,0,1,clothing_2,sensor_log
10003,1085,24.7,59.8,0,1,clothing_2,sensor_log
10003,1086,24.7,59.8,0,1,clothing_2,sensor_log
10003,1087,24.7,59.8,0,1,clothing_2,sensor_log
10003,1088,24.7,59.8,0,1,clothing_2,sensor_log
10003,1089,24.7,59.8,0,1,clothing_2,sensor_log
10003,1090,24.7,59.7,0,1,clothing_2,sensor_log
10003,1091,24.7,59.7,0,1,clothing_2,sensor_log
10003,1092,24.7,59.7,0,1,clothing_2,sensor_log
10003,1093,24.7,59.7,0,1,clothing_2,sensor_log
10003,1094,24.7,59.7,0,1,clothing_2,sensor_log
10003,1095,24.7,59.7,0,1,clothing_2,sensor_log
10003,1096,24.7,59.7,0,1,clothing_2,sensor_log
10003,1097,24.7,59.7,0,1,clothing_2,sensor_log
10003,1098,24.7,59.7,0,1,clothing_2,sensor_log
10003,1099,24.7,59.7,0,1,clothing_2,sensor_log
10003,1100,24.7,59.7,0,1,clothing_2,sensor_log
10003,1101,24.7,59.7,0,1,clothing_2,sensor_log
10003,1102,24.7,59.7,0,1,clothing_2,sensor_log
10003,1103,24.7,59.7,0,1,clothing_2,sensor_log
10003,1104,24.7,59.7,0,1,clothing_2,sensor_log
10003,1105,24.7,59.7,0,1,clothing_2,sensor_log
10003,1106,24.7,59.7,0,1,clothing_2,sensor_log
10003,1107,24.7,59.7,0,1,clothing_2,sensor_log
10003,1108,24.7,59.7,0,1,clothing_2,sensor_log
10003,1109,24.7,59.7,0,1,clothing_2,sensor_log
10003,1110,24.7,59.6,0,1,clothing_2,sensor_log
10003,1111,24.7,59.6,0,1,clothing_2,sensor_log
10003,1112,24.7,59.6,0,1,clothing_2,sensor_log
10003,1113,24.7,59.6,0,1,clothing_2,sensor_log
10003,1114,24.7,59.6,0,1,clothing_2,sensor_log
10003,1115,24.7,59.6,0,1,clothing_2,sensor_log
10003,1116,24.7,59.6,0,1,clothing_2,sensor_log
10003,1117,24.7,59.6,0,1,clothing_2,sensor_log
10003,1118,24.7,59.6,0,1,clothing_2,sensor_log
10003,1119,24.7,59.6,0,1,clothing_2,sensor_log
10003,1120,24.7,59.6,0,1,clothing_2,sensor_log
10003,1121,24.7,59.6,0,1,clothing_2,sensor_log
10003,1122,24.7,59.6,0,1,clothing_2,sensor_log
10003,1123,24.7,59.6,0,1,clothing_2,sensor_log
10003,1124,24.7,59.5,0,1,clothing_2,sensor_log
10003,1125,24.7,59.5,0,1,clothing_2,sensor_log
10003,1126,24.7,59.5,0,1,clothing_2,sensor_log
10003,1127,24.7,59.5,0,1,clothing_2,sensor_log
10003,1128,24.7,59.5,0,1,clothing_2,sensor_log
10003,1129,24.7,59.5,0,1,clothing_2,sensor_log
10003,1130,24.7,59.5,0,1,clothing_2,sensor_log
10003,1131,24.7,59.6,0,1,clothing_2,sensor_log
10003,1132,24.7,59.6,0,1,clothing_2,sensor_log
10003,1133,24.7,59.6,0,1,clothing_2,sensor_log
10003,1134,24.7,59.6,0,1,clothing_2,sensor_log
10003,1135,24.7,59.6,0,1,clothing_2,sensor_log
10003,1136,24.7,59.6,0,1,clothing_2,sensor_log
10003,1137,24.7,59.6,0,1,clothing_2,sensor_log
10003,1138,24.7,59.6,0,1,clothing_2,sensor_log
10003,1139,24.7,59.6,0,1,clothing_2,sensor_log
10003,1140,24.7,59.6,0,1,clothing_2,sensor_log
10003,1141,24.7,59.6,0,1,clothing_2,sensor_log
10003,1142,24.7,59.6,0,1,clothing_2,sensor_log
10003,1143,24.7,59.6,0,1,clothing_2,sensor_log
10003,1144,24.7,59.6,0,1,clothing_2,sensor_log
10003,1145,24.7,59.6,0,1,clothing_2,sensor_log
10003,1146,24.7,59.6,0,1,clothing_2,sensor_log
10003,1147,24.7,59.6,0,1,clothing_2,sensor_log
10003,1148,24.7,59.6,0,1,clothing_2,sensor_log
10003,1149,24.7,59.6,0,1,clothing_2,sensor_log
10003,1150,24.7,59.6,0,1,clothing_2,sensor_log
10003,1151,24.7,59.6,0,1,clothing_2,sensor_log
10003,1152,24.7,59.6,0,1,clothing_2,sensor_log
10003,1153,24.7,59.6,0,1,clothing_2,sensor_log
10003,1154,24.7,59.6,0,1,clothing_2,sensor_log
10003,1155,24.7,59.6,0,1,clothing_2,sensor_log
10003,1156,24.7,59.6,0,1,clothing_2,sensor_log
10003,1157,24.7,59.6,0,1,clothing_2,sensor_log
10003,1158,24.7,59.6,0,1,clothing_2,sensor_log
10003,1159,24.7,59.6,0,1,clothing_2,sensor_log
10003,1160,24.7,59.6,0,1,clothing_2,sensor_log
10003,1161,24.8,59.6,0,1,clothing_2,sensor_log
10003,1162,24.8,59.6,0,1,clothing_2,sensor_log
10003,1163,24.7,59.6,0,1,clothing_2,sensor_log
10003,1164,24.7,59.6,0,1,clothing_2,sensor_log
10003,1165,24.7,59.6,0,1,clothing_2,sensor_log
10003,1166,24.7,59.6,0,1,clothing_2,sensor_log
10003,1167,24.7,59.5,0,1,clothing_2,sensor_log
10003,1168,24.7,59.5,0,1,clothing_2,sensor_log
10003,1169,24.7,59.5,0,1,clothing_2,sensor_log
10003,1170,24.7,59.5,0,1,clothing_2,sensor_log
10003,1171,24.7,59.5,0,1,clothing_2,sensor_log
10003,1172,24.7,59.5,0,1,clothing_2,sensor_log
10003,1173,24.7,59.5,0,1,clothing_2,sensor_log
10003,1174,24.7,59.5,0,1,clothing_2,sensor_log
10003,1175,24.7,59.5,0,1,clothing_2,sensor_log
10003,1176,24.7,59.5,0,1,clothing_2,sensor_log
10003,1177,24.7,59.5,0,1,clothing_2,sensor_log
10003,1178,24.7,59.5,0,1,clothing_2,sensor_log
10003,1179,24.7,59.5,0,1,clothing_2,sensor_log
10003,1180,24.7,59.5,0,1,clothing_2,sensor_log
10003,1181,24.8,59.6,0,1,clothing_2,sensor_log
10003,1182,24.8,59.6,1,2,clothing_2,sensor_log
10003,1183,24.8,59.6,1,2,clothing_2,sensor_log
10003,1184,24.8,59.6,1,2,clothing_2,sensor_log
10003,1185,24.8,59.6,1,2,clothing_2,sensor_log
10003,1186,24.8,59.6,1,2,clothing_2,sensor_log
10003,1187,24.8,59.6,1,2,clothing_2,sensor_log
10003,1188,24.7,59.6,1,2,clothing_2,sensor_log
10003,1189,24.7,59.6,1,2,clothing_2,sensor_log
10003,1190,24.7,59.6,1,2,clothing_2,sensor_log
10003,1191,24.7,59.6,1,2,clothing_2,sensor_log
10003,1192,24.7,59.6,1,2,clothing_2,sensor_log
10003,1193,24.7,59.6,1,2,clothing_2,sensor_log
10003,1194,24.7,59.6,1,2,clothing_2,sensor_log
10003,1195,24.7,59.6,1,2,clothing_2,sensor_log
10003,1196,24.7,59.5,1,2,clothing_2,sensor_log
10003,1197,24.7,59.5,1,2,clothing_2,sensor_log
10003,1198,24.7,59.6,1,2,clothing_2,sensor_log
10003,1199,24.7,59.6,1,2,clothing_2,sensor_log
10003,1200,24.7,59.6,1,2,clothing_2,sensor_log
10003,1201,24.7,59.6,1,2,clothing_2,sensor_log
10003,1202,24.8,59.6,1,2,clothing_2,sensor_log
10003,1203,24.8,59.6,1,2,clothing_2,sensor_log
10003,1204,24.7,59.6,1,2,clothing_2,sensor_log
10003,1205,24.7,59.6,1,2,clothing_2,sensor_log
10003,1206,24.7,59.6,1,2,clothing_2,sensor_log
10003,1207,24.7,59.6,1,2,clothing_2,sensor_log
10003,1208,24.7,59.6,1,2,clothing_2,sensor_log
10003,1209,24.7,59.6,1,2,clothing_2,sensor_log
10003,1210,24.7,59.6,1,2,clothing_2,sensor_log
10003,1211,24.7,59.6,1,2,clothing_2,sensor_log
10003,1212,24.7,59.6,1,2,clothing_2,sensor_log
10003,1213,24.7,59.6,1,2,clothing_2,sensor_log
10003,1214,24.7,59.6,1,2,clothing_2,sensor_log
10003,1215,24.7,59.6,1,2,clothing_2,sensor_log
10003,1216,24.7,59.6,1,2,clothing_2,sensor_log
10003,1217,24.7,59.6,1,2,clothing_2,sensor_log
10003,1218,24.7,59.6,1,2,clothing_2,sensor_log
10003,1219,24.7,59.6,1,2,clothing_2,sensor_log
10003,1220,24.7,59.6,1,2,clothing_2,sensor_log
10003,1221,24.7,59.6,1,2,clothing_2,sensor_log
10003,1222,24.7,59.6,1,2,clothing_2,sensor_log
10003,1223,24.7,59.6,1,2,clothing_2,sensor_log
10003,1224,24.7,59.6,1,2,clothing_2,sensor_log
10003,1225,24.7,59.6,1,2,clothing_2,sensor_log
10003,1226,24.7,59.6,1,2,clothing_2,sensor_log
10003,1227,24.7,59.6,1,2,clothing_2,sensor_log
10003,1228,24.7,59.6,1,2,clothing_2,sensor_log
10003,1229,24.7,59.6,1,2,clothing_2,sensor_log
10003,1230,24.7,59.6,1,2,clothing_2,sensor_log
10003,1231,24.7,59.6,1,2,clothing_2,sensor_log
10003,1232,24.7,59.6,1,2,clothing_2,sensor_log
10003,1233,24.7,59.6,1,2,clothing_2,sensor_log
10003,1234,24.7,59.6,1,2,clothing_2,sensor_log
10003,1235,24.7,59.6,1,2,clothing_2,sensor_log
10003,1236,24.7,59.6,1,2,clothing_2,sensor_log
10003,1237,24.7,59.6,1,2,clothing_2,sensor_log
10003,1238,24.7,59.6,1,2,clothing_2,sensor_log
10003,1239,24.7,59.6,1,2,clothing_2,sensor_log
10003,1240,24.7,59.6,1,2,clothing_2,sensor_log
10003,1241,24.7,59.6,1,2,clothing_2,sensor_log
10003,1242,24.7,59.6,1,2,clothing_2,sensor_log
10003,1243,24.7,59.6,1,2,clothing_2,sensor_log
10003,1244,24.7,59.6,1,2,clothing_2,sensor_log
10003,1245,24.7,59.6,1,2,clothing_2,sensor_log
10003,1246,24.7,59.6,1,2,clothing_2,sensor_log
10003,1247,24.7,59.6,1,2,clothing_2,sensor_log
10003,1248,24.7,59.6,1,2,clothing_2,sensor_log
10003,1249,24.7,59.6,1,2,clothing_2,sensor_log
10003,1250,24.7,59.6,1,2,clothing_2,sensor_log
10003,1251,24.8,59.6,1,2,clothing_2,sensor_log
10003,1252,24.8,59.6,1,2,clothing_2,sensor_log
10003,1253,24.7,59.5,1,2,clothing_2,sensor_log
10003,1254,24.7,59.5,1,2,clothing_2,sensor_log
10003,1255,24.8,59.6,1,2,clothing_2,sensor_log
10003,1256,24.8,59.6,1,2,clothing_2,sensor_log
10003,1257,24.7,59.5,1,2,clothing_2,sensor_log
10003,1258,24.7,59.5,1,2,clothing_2,sensor_log
10003,1259,24.7,59.5,1,2,clothing_2,sensor_log
10003,1260,24.7,59.5,1,2,clothing_2,sensor_log
10003,1261,24.7,59.5,1,2,clothing_2,sensor_log
10003,1262,24.7,59.5,1,2,clothing_2,sensor_log
10003,1263,24.7,59.5,1,2,clothing_2,sensor_log
10003,1264,24.7,59.5,1,2,clothing_2,sensor_log
10003,1265,24.7,59.5,1,2,clothing_2,sensor_log
10003,1266,24.7,59.5,1,2,clothing_2,sensor_log
10003,1267,24.8,59.6,1,2,clothing_2,sensor_log
10003,1268,24.8,59.6,1,2,clothing_2,sensor_log
10003,1269,24.8,59.6,1,2,clothing_2,sensor_log
10003,1270,24.8,59.6,1,2,clothing_2,sensor_log
10003,1271,24.7,59.5,1,2,clothing_2,sensor_log
10003,1272,24.7,59.5,1,2,clothing_2,sensor_log
10003,1273,24.8,59.6,1,2,clothing_2,sensor_log
10003,1274,24.8,59.6,1,2,clothing_2,sensor_log
10003,1275,24.7,59.5,1,2,clothing_2,sensor_log
10003,1276,24.7,59.5,1,2,clothing_2,sensor_log
10003,1277,24.7,59.5,1,2,clothing_2,sensor_log
10003,1278,24.7,59.5,1,2,clothing_2,sensor_log
10003,1279,24.8,59.6,1,2,clothing_2,sensor_log
10003,1280,24.8,59.6,1,2,clothing_2,sensor_log
10003,1281,24.7,59.5,1,2,clothing_2,sensor_log
10003,1282,24.7,59.5,1,2,clothing_2,sensor_log
10003,1283,24.8,59.5,1,2,clothing_2,sensor_log
10003,1284,24.8,59.5,1,2,clothing_2,sensor_log
10003,1285,24.8,59.5,1,2,clothing_2,sensor_log
10003,1286,24.8,59.5,1,2,clothing_2,sensor_log
10003,1287,24.8,59.5,1,2,clothing_2,sensor_log
10003,1288,24.8,59.5,1,2,clothing_2,sensor_log
10003,1289,24.8,59.5,1,2,clothing_2,sensor_log
10003,1290,24.8,59.5,1,2,clothing_2,sensor_log
10003,1291,24.8,59.5,1,2,clothing_2,sensor_log
10003,1292,24.8,59.5,1,2,clothing_2,sensor_log
10003,1293,24.8,59.5,1,2,clothing_2,sensor_log
10003,1294,24.8,59.5,1,2,clothing_2,sensor_log
10003,1295,24.8,59.5,1,2,clothing_2,sensor_log
10003,1296,24.8,59.5,1,2,clothing_2,sensor_log
10003,1297,24.8,59.5,1,2,clothing_2,sensor_log
10003,1298,24.8,59.5,1,2,clothing_2,sensor_log
10003,1299,24.8,59.5,1,2,clothing_2,sensor_log
10003,1300,24.8,59.5,1,2,clothing_2,sensor_log
10003,1301,24.8,59.5,1,2,clothing_2,sensor_log
10003,1302,24.8,59.5,1,2,clothing_2,sensor_log
10003,1303,24.8,59.5,1,2,clothing_2,sensor_log
10003,1304,24.8,59.5,1,2,clothing_2,sensor_log
10003,1305,24.8,59.5,1,2,clothing_2,sensor_log
10003,1306,24.8,59.5,1,2,clothing_2,sensor_log
10003,1307,24.8,59.5,1,2,clothing_2,sensor_log
10003,1308,24.8,59.5,1,2,clothing_2,sensor_log
10003,1309,24.8,59.5,1,2,clothing_2,sensor_log
10003,1310,24.8,59.5,1,2,clothing_2,sensor_log
10003,1311,24.8,59.5,1,2,clothing_2,sensor_log
10003,1312,24.8,59.5,1,2,clothing_2,sensor_log
10003,1313,24.8,59.5,1,2,clothing_2,sensor_log
10003,1314,24.8,59.5,1,2,clothing_2,sensor_log
10003,1315,24.8,59.5,1,2,clothing_2,sensor_log
10003,1316,24.8,59.5,1,2,clothing_2,sensor_log
10003,1317,24.8,59.5,1,2,clothing_2,sensor_log
10003,1318,24.8,59.5,1,2,clothing_2,sensor_log
10003,1319,24.8,59.5,1,2,clothing_2,sensor_log
10003,1320,24.8,59.5,1,2,clothing_2,sensor_log
10003,1321,24.8,59.5,1,2,clothing_2,sensor_log
10003,1322,24.8,59.5,1,2,clothing_2,sensor_log
10003,1323,24.8,59.5,1,2,clothing_2,sensor_log
10003,1324,24.8,59.5,1,2,clothing_2,sensor_log
10003,1325,24.8,59.5,1,2,clothing_2,sensor_log
10003,1326,24.8,59.4,1,2,clothing_2,sensor_log
10003,1327,24.8,59.4,1,2,clothing_2,sensor_log
10003,1328,24.8,59.4,1,2,clothing_2,sensor_log
10003,1329,24.8,59.4,1,2,clothing_2,sensor_log
10003,1330,24.7,59.4,1,2,clothing_2,sensor_log
10003,1331,24.7,59.4,1,2,clothing_2,sensor_log
10003,1332,24.8,59.5,1,2,clothing_2,sensor_log
10003,1333,24.8,59.5,1,2,clothing_2,sensor_log
10003,1334,24.8,59.5,1,2,clothing_2,sensor_log
10003,1335,24.8,59.5,1,2,clothing_2,sensor_log
10003,1336,24.8,59.5,1,2,clothing_2,sensor_log
10003,1337,24.8,59.4,1,2,clothing_2,sensor_log
10003,1338,24.8,59.4,1,2,clothing_2,sensor_log
10003,1339,24.8,59.4,1,2,clothing_2,sensor_log
10003,1340,24.8,59.4,1,2,clothing_2,sensor_log
10003,1341,24.8,59.4,1,2,clothing_2,sensor_log
10003,1342,24.8,59.4,1,2,clothing_2,sensor_log
10003,1343,24.8,59.4,1,2,clothing_2,sensor_log
10003,1344,24.8,59.4,1,2,clothing_2,sensor_log
10003,1345,24.8,59.4,1,2,clothing_2,sensor_log
10003,1346,24.8,59.4,1,2,clothing_2,sensor_log
10003,1347,24.8,59.4,1,2,clothing_2,sensor_log
10003,1348,24.8,59.4,1,2,clothing_2,sensor_log
10003,1349,24.8,59.4,1,2,clothing_2,sensor_log
10003,1350,24.8,59.4,1,2,clothing_2,sensor_log
10003,1351,24.8,59.4,1,2,clothing_2,sensor_log
10003,1352,24.8,59.4,1,2,clothing_2,sensor_log
10003,1353,24.8,59.4,1,2,clothing_2,sensor_log
10003,1354,24.8,59.4,1,2,clothing_2,sensor_log
10003,1355,24.8,59.4,1,2,clothing_2,sensor_log
10003,1356,24.8,59.4,1,2,clothing_2,sensor_log
10003,1357,24.8,59.4,1,2,clothing_2,sensor_log
10003,1358,24.8,59.4,1,2,clothing_2,sensor_log
10003,1359,24.8,59.4,1,2,clothing_2,sensor_log
10003,1360,24.8,59.4,1,2,clothing_2,sensor_log
10003,1361,24.8,59.4,1,2,clothing_2,sensor_log
10003,1362,24.8,59.4,1,2,clothing_2,sensor_log
10003,1363,24.8,59.4,1,2,clothing_2,sensor_log
10003,1364,24.8,59.4,1,2,clothing_2,sensor_log
10003,1365,24.8,59.4,1,2,clothing_2,sensor_log
10003,1366,24.8,59.4,1,2,clothing_2,sensor_log
10003,1367,24.8,59.4,1,2,clothing_2,sensor_log
10003,1368,24.8,59.4,1,2,clothing_2,sensor_log
10003,1369,24.8,59.4,1,2,clothing_2,sensor_log
10003,1370,24.8,59.4,1,2,clothing_2,sensor_log
10003,1371,24.8,59.4,1,2,clothing_2,sensor_log
10003,1372,24.8,59.4,1,2,clothing_2,sensor_log
10003,1373,24.8,59.4,1,2,clothing_2,sensor_log
10003,1374,24.8,59.4,1,2,clothing_2,sensor_log
10003,1375,24.8,59.4,1,2,clothing_2,sensor_log
10003,1376,24.8,59.4,1,2,clothing_2,sensor_log
10003,1377,24.8,59.4,1,2,clothing_2,sensor_log
10003,1378,24.8,59.4,1,2,clothing_2,sensor_log
10003,1379,24.8,59.4,1,2,clothing_2,sensor_log
10003,1380,24.8,59.4,1,2,clothing_2,sensor_log
10003,1381,24.8,59.4,1,2,clothing_2,sensor_log
10003,1382,24.8,59.4,1,2,clothing_2,sensor_log
10003,1383,24.8,59.4,1,2,clothing_2,sensor_log
10003,1384,24.8,59.4,1,2,clothing_2,sensor_log
10003,1385,24.8,59.3,1,2,clothing_2,sensor_log
10003,1386,24.8,59.3,1,2,clothing_2,sensor_log
10003,1387,24.8,59.4,1,2,clothing_2,sensor_log
10003,1388,24.8,59.4,1,2,clothing_2,sensor_log
10003,1389,24.8,59.4,1,2,clothing_2,sensor_log
10003,1390,24.8,59.4,1,2,clothing_2,sensor_log
10003,1391,24.8,59.4,1,2,clothing_2,sensor_log
10003,1392,24.8,59.4,1,2,clothing_2,sensor_log
10003,1393,24.8,59.4,1,2,clothing_2,sensor_log
10003,1394,24.8,59.3,1,2,clothing_2,sensor_log
10003,1395,24.8,59.3,1,2,clothing_2,sensor_log
10003,1396,24.8,59.3,1,2,clothing_2,sensor_log
10003,1397,24.8,59.3,1,2,clothing_2,sensor_log
10003,1398,24.8,59.3,1,2,clothing_2,sensor_log
10003,1399,24.8,59.3,1,2,clothing_2,sensor_log
10003,1400,24.8,59.3,1,2,clothing_2,sensor_log
10003,1401,24.8,59.3,1,2,clothing_2,sensor_log
10003,1402,24.8,59.3,1,2,clothing_2,sensor_log
10003,1403,24.8,59.3,1,2,clothing_2,sensor_log
10003,1404,24.8,59.4,1,2,clothing_2,sensor_log
10003,1405,24.8,59.4,1,2,clothing_2,sensor_log
10003,1406,24.8,59.4,1,2,clothing_2,sensor_log
10003,1407,24.8,59.4,1,2,clothing_2,sensor_log
10003,1408,24.8,59.5,1,2,clothing_2,sensor_log
10003,1409,24.8,59.5,1,2,clothing_2,sensor_log
10003,1410,24.8,59.5,1,2,clothing_2,sensor_log
10003,1411,24.8,59.5,1,2,clothing_2,sensor_log
10003,1412,24.8,59.5,1,2,clothing_2,sensor_log
10003,1413,24.8,59.5,1,2,clothing_2,sensor_log
10003,1414,24.8,59.5,1,2,clothing_2,sensor_log
10003,1415,24.8,59.5,1,2,clothing_2,sensor_log
10003,1416,24.8,59.5,1,2,clothing_2,sensor_log
10003,1417,24.8,59.5,1,2,clothing_2,sensor_log
10003,1418,24.8,59.5,1,2,clothing_2,sensor_log
10003,1419,24.8,59.5,1,2,clothing_2,sensor_log
10003,1420,24.8,59.5,1,2,clothing_2,sensor_log
10003,1421,24.8,59.5,1,2,clothing_2,sensor_log
10003,1422,24.8,59.5,1,2,clothing_2,sensor_log
10003,1423,24.8,59.5,1,2,clothing_2,sensor_log
10003,1424,24.8,59.5,1,2,clothing_2,sensor_log
10003,1425,24.8,59.5,1,2,clothing_2,sensor_log
10003,1426,24.8,59.5,1,2,clothing_2,sensor_log
10003,1427,24.8,59.5,1,2,clothing_2,sensor_log
10003,1428,24.8,59.5,1,2,clothing_2,sensor_log
10003,1429,24.8,59.5,1,2,clothing_2,sensor_log
10003,1430,24.8,59.5,1,2,clothing_2,sensor_log
10003,1431,24.8,59.5,1,2,clothing_2,sensor_log
10003,1432,24.8,59.5,1,2,clothing_2,sensor_log
10003,1433,24.8,59.5,1,2,clothing_2,sensor_log
10003,1434,24.8,59.5,1,2,clothing_2,sensor_log
10003,1435,24.8,59.5,1,2,clothing_2,sensor_log
10003,1436,24.8,59.5,1,2,clothing_2,sensor_log
10003,1437,24.8,59.5,1,2,clothing_2,sensor_log
10003,1438,24.8,59.5,1,2,clothing_2,sensor_log
10003,1439,24.8,59.5,1,2,clothing_2,sensor_log
10003,1440,24.8,59.5,1,2,clothing_2,sensor_log
10003,1441,24.8,59.5,1,2,clothing_2,sensor_log
10003,1442,24.8,59.5,1,2,clothing_2,sensor_log
10003,1443,24.8,59.5,1,2,clothing_2,sensor_log
10003,1444,24.8,59.5,1,2,clothing_2,sensor_log
10003,1445,24.8,59.5,1,2,clothing_2,sensor_log
10003,1446,24.8,59.5,1,2,clothing_2,sensor_log
10003,1447,24.8,59.5,1,2,clothing_2,sensor_log
10003,1448,24.8,59.5,1,2,clothing_2,sensor_log
10003,1449,24.8,59.5,1,2,clothing_2,sensor_log
10003,1450,24.8,59.5,1,2,clothing_2,sensor_log
10003,1451,24.8,59.5,1,2,clothing_2,sensor_log
10003,1452,24.8,59.5,1,2,clothing_2,sensor_log
10003,1453,24.8,59.5,1,2,clothing_2,sensor_log
10003,1454,24.8,59.5,1,2,clothing_2,sensor_log
10003,1455,24.8,59.5,1,2,clothing_2,sensor_log
10003,1456,24.8,59.5,1,2,clothing_2,sensor_log
10003,1457,24.8,59.5,1,2,clothing_2,sensor_log
10003,1458,24.8,59.5,1,2,clothing_2,sensor_log
10003,1459,24.8,59.5,1,2,clothing_2,sensor_log
10003,1460,24.8,59.5,1,2,clothing_2,sensor_log
10003,1461,24.8,59.5,1,2,clothing_2,sensor_log
10003,1462,24.8,59.5,1,2,clothing_2,sensor_log
10003,1463,24.8,59.5,1,2,clothing_2,sensor_log
10003,1464,24.8,59.5,1,2,clothing_2,sensor_log
10003,1465,24.8,59.5,1,2,clothing_2,sensor_log
10003,1466,24.8,59.5,1,2,clothing_2,sensor_log
10003,1467,24.8,59.4,1,2,clothing_2,sensor_log
10003,1468,24.8,59.4,1,2,clothing_2,sensor_log
10003,1469,24.8,59.4,1,2,clothing_2,sensor_log
10003,1470,24.8,59.4,1,2,clothing_2,sensor_log
10003,1471,24.8,59.4,1,2,clothing_2,sensor_log
10003,1472,24.8,59.4,1,2,clothing_2,sensor_log
10003,1473,24.8,59.4,1,2,clothing_2,sensor_log
10003,1474,24.8,59.4,1,2,clothing_2,sensor_log
10003,1475,24.8,59.4,1,2,clothing_2,sensor_log
10003,1476,24.8,59.4,1,2,clothing_2,sensor_log
10003,1477,24.8,59.4,1,2,clothing_2,sensor_log
10003,1478,24.8,59.4,1,2,clothing_2,sensor_log
10003,1479,24.8,59.4,1,2,clothing_2,sensor_log
10003,1480,24.8,59.4,1,2,clothing_2,sensor_log
10003,1481,24.8,59.4,1,2,clothing_2,sensor_log
10003,1482,24.8,59.4,1,2,clothing_2,sensor_log
10003,1483,24.8,59.4,1,2,clothing_2,sensor_log
10003,1484,24.8,59.4,1,2,clothing_2,sensor_log
10003,1485,24.8,59.4,1,2,clothing_2,sensor_log
10003,1486,24.8,59.4,1,2,clothing_2,sensor_log
10003,1487,24.8,59.4,1,2,clothing_2,sensor_log
10003,1488,24.8,59.4,1,2,clothing_2,sensor_log
10003,1489,24.8,59.4,1,2,clothing_2,sensor_log
10003,1490,24.8,59.5,1,2,clothing_2,sensor_log
10003,1491,24.8,59.5,1,2,clothing_2,sensor_log
10003,1492,24.8,59.5,1,2,clothing_2,sensor_log
10003,1493,24.8,59.5,1,2,clothing_2,sensor_log
10003,1494,24.8,59.5,1,2,clothing_2,sensor_log
10003,1495,24.8,59.5,1,2,clothing_2,sensor_log
10003,1496,24.8,59.5,1,2,clothing_2,sensor_log
10003,1497,24.8,59.5,1,2,clothing_2,sensor_log
10003,1498,24.8,59.5,1,2,clothing_2,sensor_log
10003,1499,24.8,59.5,1,2,clothing_2,sensor_log
10003,1500,24.8,59.5,1,2,clothing_2,sensor_log
10003,1501,24.8,59.5,1,2,clothing_2,sensor_log
10003,1502,24.8,59.5,1,2,clothing_2,sensor_log
10003,1503,24.8,59.5,1,2,clothing_2,sensor_log
10003,1504,24.8,59.5,1,2,clothing_2,sensor_log
10003,1505,24.8,59.5,1,2,clothing_2,sensor_log
10003,1506,24.8,59.5,1,2,clothing_2,sensor_log
10003,1507,24.8,59.5,1,2,clothing_2,sensor_log
10003,1508,24.8,59.5,1,2,clothing_2,sensor_log
10003,1509,24.8,59.5,1,2,clothing_2,sensor_log
10003,1510,24.8,59.5,1,2,clothing_2,sensor_log
10003,1511,24.8,59.5,1,2,clothing_2,sensor_log
10003,1512,24.8,59.5,1,2,clothing_2,sensor_log
10003,1513,24.8,59.5,1,2,clothing_2,sensor_log
10003,1514,24.8,59.5,1,2,clothing_2,sensor_log
10003,1515,24.8,59.5,1,2,clothing_2,sensor_log
10003,1516,24.8,59.5,1,2,clothing_2,sensor_log
10003,1517,24.8,59.5,1,2,clothing_2,sensor_log
10003,1518,24.8,59.5,1,2,clothing_2,sensor_log
10003,1519,24.8,59.5,1,2,clothing_2,sensor_log
10003,1520,24.8,59.6,1,2,clothing_2,sensor_log
10003,1521,24.8,59.6,1,2,clothing_2,sensor_log
10003,1522,24.8,59.6,1,2,clothing_2,sensor_log
10003,1523,24.8,59.6,1,2,clothing_2,sensor_log
10003,1524,24.8,59.6,1,2,clothing_2,sensor_log
10003,1525,24.8,59.6,1,2,clothing_2,sensor_log
10003,1526,24.8,59.6,1,2,clothing_2,sensor_log
10003,1527,24.8,59.6,1,2,clothing_2,sensor_log
10003,1528,24.8,59.6,1,2,clothing_2,sensor_log
10003,1529,24.8,59.5,1,2,clothing_2,sensor_log
10003,1530,24.8,59.5,1,2,clothing_2,sensor_log
10003,1531,24.8,59.5,1,2,clothing_2,sensor_log
10003,1532,24.8,59.5,1,2,clothing_2,sensor_log
10003,1533,24.8,59.5,1,2,clothing_2,sensor_log
10003,1534,24.8,59.5,1,2,clothing_2,sensor_log
10003,1535,24.8,59.5,1,2,clothing_2,sensor_log
10003,1536,24.8,59.5,1,2,clothing_2,sensor_log
10003,1537,24.8,59.5,1,2,clothing_2,sensor_log
10003,1538,24.8,59.5,1,2,clothing_2,sensor_log
10003,1539,24.8,59.5,1,2,clothing_2,sensor_log
10003,1540,24.8,59.5,1,2,clothing_2,sensor_log
10003,1541,24.8,59.6,1,2,clothing_2,sensor_log
10003,1542,24.8,59.6,1,2,clothing_2,sensor_log
